"time","x","y","z"
9.78,0.500738874514906,1.39520290834799,18.4386501813504
9.8,0.670583242653477,1.48458396140821,17.4974905579058
9.82,0.829960901519627,1.61827928404634,16.6114326622842
9.84,0.989047864193354,1.79914000374729,15.7789682661549
9.86,1.15683351583238,2.03158271556853,14.9994740980929
9.88,1.34165051890651,2.32190859282789,14.2733760587707
9.9,1.5516610429867,2.67857079610965,13.6024442984228
9.92,1.79530075121305,3.11241628722521,12.9902510406338
9.94,2.08168363822132,3.63689739689691,12.4428439313701
9.96,2.42096593169012,4.26820930187687,11.9697111687046
9.98,2.82465463341748,5.02525206339033,11.5851388709308
10,3.30582269844716,5.92922563992939,11.3100790663048
10.02,3.87915261417071,7.00252367566386,11.1746398844418
10.04,4.56066467226674,8.26637472252301,11.2212364687649
10.06,5.36688514317008,9.73637644469741,11.5082180141248
10.08,6.31306608948377,11.4147184374552,12.1132626085988
10.1,7.40989586839764,13.2776778105549,13.1347810881649
10.12,8.65800919929706,15.2574124614792,14.6877729870233
10.14,10.039719564814,17.2192433899452,16.8881665261107
10.16,11.508168812846,18.9410865566747,19.8180291227389
10.18,12.9761033701119,20.1111950737776,23.4671217013553
10.2,14.309975746195,20.369709233001,27.6605611264552
10.22,15.3385535555213,19.4143378114669,32.0101604950548
10.24,15.884164125602,17.1516670299524,35.9504400296583
10.26,15.8138363517542,13.8111927133114,38.8958304441034
10.28,15.0896244386059,9.91640346462228,40.4624625698819
10.3,13.7886129623065,6.0945014554014,40.6125183812041
10.32,12.0784119932761,2.84305012950246,39.620253741781
10.34,10.1630479017414,0.401621789331652,37.9038763262968
10.36,8.22945335343536,-1.2301860033794,35.8537883060714
10.38,6.41571553081142,-2.19467335175676,33.7436291741625
10.4,4.80370656043012,-2.67878719765979,31.7236462541159
10.42,3.42735318472668,-2.8547086501853,29.8544750866011
10.44,2.28661501762149,-2.85668762805896,28.1458479993309
10.46,1.36089629016949,-2.779328873936,26.5848864329655
10.48,0.619364568316041,-2.68468110163298,25.152311443253
10.5,0.0278757221555983,-2.61111787374691,23.8299686645809
10.52,-0.446890169728808,-2.58115051162886,22.6034193932738
10.54,-0.835293284936749,-2.60744032331953,21.4622275280409
10.56,-1.16391300449952,-2.6971203601514,20.399430617796
10.58,-1.45552773048464,-2.8547734203671,19.4109100951598
10.6,-1.72954034777839,-3.08441763223858,18.4949468436719
10.62,-2.00261656347472,-3.39078552521776,17.6520470711934
10.64,-2.28939008805865,-3.7801042324607,16.8850491104072
10.66,-2.60314555119023,-4.26050821786393,16.1995087488856
10.68,-2.95642304234463,-4.84214132429132,15.6043716926288
10.7,-3.3615013694938,-5.53692604836808,15.1129557146691
10.72,-3.8307125816777,-6.35788633069958,14.7442664766941
10.74,-4.37651807643322,-7.31779710122023,14.5246409871546
10.76,-5.01123552280727,-8.42679546783645,14.4896200060835
10.78,-5.74624556701863,-9.68843856638687,14.6857438092861
10.8,-6.59043377429789,-11.0935909241949,15.1715698453497
10.82,-7.54756011458598,-12.6116247263141,16.016548268883
10.84,-8.61225726110499,-14.1790372960832,17.2954648922544
10.86,-9.7645663045152,-15.6872340012166,19.0752655015621
10.88,-10.9635225831134,-16.9743622838361,21.3911652223086
10.9,-12.1414923042892,-17.8303379888381,24.2119198845451
10.92,-13.202617247892,-18.0267932900393,27.4021142496454
10.94,-14.0299254613887,-17.3784393847832,30.7014543418537
10.96,-14.5044556913905,-15.823515276769,33.7485033818613
10.98,-14.5343826515256,-13.4845618122214,36.1632113051749
11,-14.0841523654768,-10.6621044533096,37.6637382231848
11.02,-13.1893567643863,-7.74716525992031,38.1560058581329
11.04,-11.9485466893021,-5.09608897190913,37.7426626310338
11.06,-10.4959215200852,-2.93733926600838,36.6536172469018
11.08,-8.9685011507938,-1.34872408070207,35.1495831433913
11.1,-7.48095947413337,-0.292063377704723,33.4505441226668
11.12,-6.11372399588387,0.332135084086241,31.7075146142735
11.14,-4.91259603907127,0.638951109048422,30.0069306881035
11.16,-3.89499858859787,0.732169028061601,28.3888803161671
11.18,-3.05837150333415,0.693524007501287,26.8658678613589
11.2,-2.38798968248552,0.581676999951729,25.4366265888694
11.22,-1.86307353049248,0.435589496232038,24.0944603981079
11.24,-1.4610315553916,0.279120112296599,22.8315126659668
11.26,-1.16011277073278,0.125339683664549,21.640562950678
11.28,-0.940868810917474,-0.019972123110685,20.5155441286608
11.3,-0.786801455090286,-0.155723644445538,19.451504536376
11.32,-0.684496576252479,-0.283692658959078,18.444393560202
11.34,-0.623465092195534,-0.407332149931161,17.4908395543541
11.36,-0.595842358688497,-0.531044717817788,16.5879794356963
11.38,-0.596043943931352,-0.659794923775169,15.7333503090966
11.4,-0.620437035687354,-0.798958454867428,14.9248364999721
11.42,-0.667060309660185,-0.954334698848808,14.1606633445773
11.44,-0.735408084927614,-1.13227261408175,13.4394331738648
11.46,-0.826284424457166,-1.33987802220488,12.7602052763579
11.48,-0.941727352993545,-1.58528373319764,12.1226291141406
11.5,-1.08500083562094,-1.87797245877937,11.5271489626983
11.52,-1.26065119100051,-2.2291461609521,10.9753094430176
11.54,-1.47462396833797,-2.65213336309981,10.4702065248526
11.56,-1.73443568401973,-3.16281556823901,10.0171491331184
11.58,-2.04939045658639,-3.7800303098232,9.624623944107
11.6,-2.43082181828662,-4.52586241184009,9.30569055222608
11.62,-2.89232041179144,-5.42565120522818,9.07997229695505
11.64,-3.44987164776411,-6.50739492885873,8.97643611516528
11.66,-4.1217622545217,-7.79998886659096,9.03713650606642
11.68,-4.92800456448279,-9.32935118633771,9.32195016058138
11.7,-5.88885341837852,-11.1109576206859,9.91387612206453
11.72,-7.02174434647859,-13.136735247248,10.9234102075929
11.74,-8.33570517792789,-15.3541260541948,12.4883780118774
11.76,-9.82217147569478,-17.6366712607513,14.7621286994342
11.78,-11.4416553585158,-19.7511059288225,17.8790308671618
11.8,-13.107780073385,-21.3384322269853,21.88612086901
11.82,-14.6747237002848,-21.9438540441761,26.6435391215997
11.84,-15.9402646175126,-21.1356846018749,31.7343019657761
11.86,-16.6787004593677,-18.7113613043312,36.4717671785794
11.88,-16.7060527154077,-14.8883046338639,40.0848785731788
11.9,-15.9528181981269,-10.3082747111708,42.0323986801967
11.92,-14.4998708172638,-5.78887104112514,42.2366476156132
11.94,-12.5506805634033,-1.98413764657099,41.0554678855357
11.96,-10.3582977717474,0.806380290932274,39.0422063402035
11.98,-8.15223539233137,2.60705481798103,36.6988140510297
12,-6.09699454181394,3.62046466084881,34.3574874729427
12.02,-4.28490100554169,4.09221837310475,32.1831289105103
12.04,-2.74929462628558,4.2362575041567,30.2278314937131
12.06,-1.48374203036374,4.21144582254347,28.4856364933666
12.08,-0.459168930746615,4.12488065103769,26.9290525484217
12.1,0.363734504718118,4.04402255027953,25.5280566163425
12.12,1.02665810937712,4.00908354475717,24.257787842748
12.14,1.56926773159792,4.04289094015002,23.1004375448807
12.16,2.02712191111027,4.15795536127068,22.0447719071462
12.18,2.43102377688564,4.36124641430294,21.0850516801413
12.2,2.80718832305786,4.65726388999883,20.2201068406623
12.22,3.17781434676826,5.04987284438816,19.4528145273768
12.24,3.5617956140563,5.54322075412833,18.7900074753897
12.26,3.97539856618107,6.14191835191666,18.2427591439835
12.28,4.43278663502294,6.85054556784196,17.8269606361181
12.3,4.94629383898322,7.67243628190835,17.5640696872913
12.32,5.52635059940347,8.60760319932298,17.4818370492906
12.34,6.1809509770924,9.64960675760063,17.6146704256404
12.36,6.91453574790503,10.7811993646029,18.0030578484542
12.38,7.72617366300879,11.96878428563,18.6911455861894
12.4,8.60699560616694,13.1562634667096,19.7212339959187
12.42,9.53703565692295,14.2598605186887,21.1238692047425
12.44,10.4820259779384,15.1669774393792,22.9028722792376
12.46,11.3912884789451,15.7435425550788,25.0167399534462
12.48,12.1984951900313,15.8541959045188,27.3616880610253
12.5,12.8272543199474,15.3959250725993,29.7659700709803
12.52,13.2025146960419,14.3374786027445,32.0062293930774
12.54,13.2662922029071,12.747531905364,33.8497762751914
12.56,12.9930547469176,10.7927758557091,35.1117144085444
12.58,12.3985012638225,8.69963605452478,35.7023188273611
12.6,11.5374430244434,6.69455324477089,35.6415070840884
12.62,10.4914292255834,4.9506151678176,35.0357763540492
12.64,9.35133739954128,3.5617567007382,34.0338180046581
12.66,8.20135930278368,2.54710706019197,32.7838289837185
12.68,7.10860326174297,1.87350659882552,31.4070508952188
12.7,6.11918315292429,1.48157270759077,29.9892594349429
12.72,5.25930281905649,1.30617151190436,28.5842249232816
12.74,4.53909161739118,1.28870181290603,27.2220610144712
12.76,3.95729435352868,1.38249873609746,25.9177129771648
12.78,3.50564088280509,1.55382624953676,24.6775322965773
12.8,3.17236495307176,1.7806128648405,23.503632130872
12.82,2.94476166284099,2.05035458790905,22.3964785182871
12.84,2.81088820915439,2.35796692456959,21.3563277428919
12.86,2.76059202571598,2.70393860706932,20.3840187911259
12.88,2.7860555581918,3.09289267015667,19.4814715038708
12.9,2.88201835101305,3.53253177274916,18.6521086442699
12.92,3.04579717782114,4.03288129941087,17.9013326854908
12.94,3.27718398646367,4.60571028728864,17.2371384131727
12.96,3.57826278345204,5.26398405551546,16.670915540642
12.98,3.95314968785971,6.02116883220953,16.2184751556319
13,4.40762260330557,6.89015805088355,15.9013017716707
13.02,4.9485648932672,7.88151863246607,15.7479651804579
13.04,5.58309863710324,9.00067193170105,15.7954888679156
13.06,6.31722923172639,10.2435636637318,16.0902176593379
13.08,7.15377675651576,11.5904302092531,16.6873072359244
13.1,8.08936528119286,12.9976176798271,17.647363066494
13.12,9.11035133263758,14.3883498603115,19.028125711011
13.14,10.1879149147493,15.6451913532564,20.8689191599766
13.16,11.2732414447803,16.6096830617912,23.166881954812
13.18,12.2947983657292,17.0970488433048,25.8481805322747
13.2,13.1607647870862,16.9327979584312,28.7448641092509
13.22,13.7696650954873,16.0092137738612,31.5953735668394
13.24,14.0298299779307,14.3428684589067,34.0851883340402
13.26,13.8832683231656,12.1001621307642,35.9254521312334
13.28,13.3246007802843,9.56502367930786,36.9382197181565
13.3,12.4055806174111,7.05633409811627,37.102970441723
13.32,11.2223158157842,4.83711177506244,36.5401753393879
13.34,9.89126752928395,3.06009332146392,35.4483715725956
13.36,8.52458337894681,1.76462100656137,34.0344078798304
13.38,7.21297889277636,0.908467959803433,32.4674010393247
13.4,6.01867225325516,0.408547869054406,30.8631779313334
13.42,4.97634551542968,0.173104577492942,29.2896310714992
13.44,4.09850565772486,0.120355860898864,27.7803378132318
13.46,3.3821495072292,0.185983053166631,26.348035369713
13.48,2.81488090005325,0.323850449348601,24.9945722325352
13.5,2.37970927666018,0.503562770167216,23.7170651271602
13.52,2.05842237878748,0.707071890229624,22.5112030016379
13.54,1.83373577596161,0.925435065960014,21.372780555254
13.56,1.69051631156906,1.15615727790261,20.298287194635
13.58,1.61636522857314,1.40120838445025,19.2850711969859
13.6,1.60179522815148,1.66565590015135,18.3313661893929
13.62,1.64017665953785,1.95680255800888,17.4363233657028
13.64,1.72757512378912,2.28371113533293,16.6001176696003
13.66,1.86256014994559,2.65700949890864,15.8241648138342
13.68,2.04603201510432,3.08888193792757,15.1114798799797
13.7,2.28108903950244,3.59316014721464,14.4672157446345
13.72,2.57293770462571,4.1854222787275,13.899433898368
13.74,2.92882901620436,4.88298447365242,13.4201763308849
13.76,3.35798222730892,5.70461736677817,13.0469182222862
13.78,3.87142585581349,6.66972866270681,12.8044736612042
13.8,4.48163913544747,7.79660956873386,12.7273725891214
13.82,5.20180734361876,9.09914270718091,12.8625727769718
13.84,6.04440738871633,10.5811386892951,13.2720220854858
13.86,7.01872371445702,12.2273209257622,14.0339052139255
13.88,8.12680193175071,13.9902158532301,15.2402565550088
13.9,9.35739708775461,15.7734535030395,16.9870418271175
13.92,10.677909127225,17.4151949383056,19.3515047098787
13.94,12.0254845829471,18.6812532755652,22.3526577242223
13.96,13.3006504302199,19.2843443312623,25.8980942362523
13.98,14.3694688160238,18.9466612297063,29.7367043031932
14,15.0809331470817,17.505289399624,33.4561588522257
14.02,15.301482107561,15.0199388886496,36.5631178005956
14.04,14.9571218137807,11.8082804811936,38.6384001802206
14.06,14.0629620421245,8.35829995355782,39.4887450185989
14.08,12.7222640014899,5.15530798120662,39.1969461499233
14.1,11.094663871861,2.52987583691171,38.0442557648924
14.12,9.3513803178063,0.605513669242549,36.3724537067319
14.14,7.63844432977498,-0.659920422511233,34.4732146202805
14.16,6.05842116230601,-1.39612822775397,32.5425549788534
14.18,4.66899698911686,-1.75398576729048,30.6865976539997
14.2,3.49124129462254,-1.86770101505224,28.9487245945438
14.22,2.52084597072641,-1.84099057671372,27.3369241293577
14.24,1.73840187307945,-1.74697157834087,25.8431409029275
14.26,1.11721268155666,-1.63366141867271,24.4543365601482
14.28,0.628543625141217,-1.53061198524657,23.1577044192298
14.3,0.244770259708192,-1.45479167900778,21.9425413546437
14.32,-0.0589923153029523,-1.41518477975151,20.8005206644869
14.34,-0.304270637666911,-1.4161505387117,19.7253621120426
14.36,-0.509236553551085,-1.45977047670479,18.712384623515
14.38,-0.689061058325805,-1.54743771597644,17.7581382059094
14.4,-0.856438931071621,-1.68091129649407,16.8601720256838
14.42,-1.02217357391858,-1.86301340832797,16.0169408928014
14.44,-1.19575957765331,-2.09810332601905,15.2278403151422
14.46,-1.38593237712514,-2.39242282395579,14.4933673339296
14.48,-1.60117384873207,-2.7543738567682,13.8154193475125
14.5,-1.85017278731842,-3.19475786390279,13.1977617957741
14.52,-2.14224167232831,-3.72697281412927,12.6467168140332
14.54,-2.48768645207124,-4.36712228014227,12.1721482790542
14.56,-2.89811309707187,-5.13393035437683,11.7888417044703
14.58,-3.38663023614777,-6.04826257764825,11.5183923398122
14.6,-3.96786561522994,-7.13190700129815,11.3917016323387
14.62,-4.65764704344976,-8.40505057414233,11.4520970129595
14.64,-5.47209625869017,-9.88158754854512,11.7588459526325
14.66,-6.42574195357697,-11.5610685781652,12.3902802465652
14.68,-7.52809369851327,-13.4159475992508,13.4446611944856
14.7,-8.77801175524651,-15.3733515512718,15.0351122679401
14.72,-10.155371702844,-17.2929719145148,17.2726449408096
14.74,-11.6103756245588,-18.9483453508853,20.2300411145202
14.76,-13.0529527527259,-20.0281310817113,23.8832141897936
14.78,-14.3481303839279,-20.1821547434604,28.0417681212116
14.8,-15.3263576121383,-19.1293805166415,32.3076936749078
14.82,-15.8159710684346,-16.8044598992616,36.1207782170254
14.84,-15.6936455267023,-13.4586575060602,38.9194986667272
14.86,-14.931556640163,-9.61741034998406,40.3538662712077
14.88,-13.6133179644114,-5.8883323055236,40.4125101907032
14.9,-11.9072302938923,-2.74011987967771,39.3770948333845
14.92,-10.0130125575563,-0.389193940004731,37.6562721085496
14.94,-8.11101794673346,1.17549806674758,35.624166649234
14.96,-6.33306488966782,2.09641880194298,33.5402079346271
14.98,-4.7564306729634,2.55543233746012,31.5458683884194
15,-3.41234950100179,2.7185501698464,29.697881254457
15.02,-2.2996250103632,2.71478385601328,28.0050976793113
15.04,-1.39753051687077,2.63494476128793,26.455158626805
15.06,-0.675689757760173,2.53856688755294,25.0297136223322
15.08,-0.10069534729495,2.46244159337772,23.7114707908963
15.1,0.359944344187679,2.42811151126436,22.4866187648776
15.12,0.735773872175759,2.44764409107485,21.345088556399
15.14,1.05261904671914,2.52779055523208,20.2800499579724
15.16,1.33258339374691,2.67285941462942,19.2873121596884
15.18,1.59447251064205,2.8866404256087,18.364896348911
15.2,1.85442352578642,3.17365503499922,17.5128596527679
15.22,2.12660054199126,3.53993677180937,16.7333805111995
15.24,2.42387237263849,3.99347427424826,16.0311043540111
15.26,2.75842166682251,4.54438088790662,15.4137608339708
15.28,3.14224869153202,5.20478266153729,14.893080990863
15.3,3.58753061818973,5.98833278957711,14.4860516315644
15.32,4.10677812518323,6.90915526506597,14.216529515481
15.34,4.71269376294138,7.97988571423126,14.1171735164362
15.36,5.41757881335008,9.20831633219115,14.2314929187441
15.38,6.23205890474485,10.5920013532751,14.6154815793327
15.4,7.16281785445345,12.1101548718856,15.3377178539728
15.42,8.20898969202099,13.7125396383619,16.475899633814
15.44,9.35696589985901,15.3062857331455,18.1066932393078
15.46,10.5738186322641,16.7443065081914,20.2851953852803
15.48,11.8005611822596,17.8233626202578,23.0119261540267
15.5,12.9481395435783,18.3041054651082,26.1916347452089
15.52,13.9007833624988,17.9641300442418,29.6003969138661
15.54,14.5313684392063,16.6803735664301,32.8897071076135
15.56,14.729380235052,14.5088308240399,35.6524782438043
15.58,14.4337929175498,11.7083538337996,37.5420070985872
15.6,13.6559719098586,8.67444900899901,38.3871996107416
15.62,12.4796045551269,5.8095080672467,38.2347862692005
15.64,11.0369705637504,3.40364464380849,37.2974200348207
15.66,9.4739645300761,1.58526047673476,35.8514103146106
15.68,7.9195860749099,0.343566515215624,34.1471526688391
15.7,6.46889477964259,-0.41451846227676,32.3651077274545
15.72,5.1795220048451,-0.810277752680212,30.612766002754
15.74,4.07690042307718,-0.958569849950634,28.9422392905075
15.76,3.16295650263764,-0.952360840503638,27.3714096964914
15.78,2.4247614028341,-0.8596699238533,25.9004923425289
15.8,1.8415261684911,-0.726507500147241,24.5224168179208
15.82,1.38957079858931,-0.581747453844359,23.228299704952
15.84,1.0454960630462,-0.441934110367112,22.009828295111
15.86,0.78798008917229,-0.315266463475319,20.8599998947001
15.88,0.598618141155748,-0.2046106349813,19.7731239050534
15.9,0.46214812921988,-0.10963934383322,18.7445721602796
15.92,0.3663156587029,-0.028271844173527,17.7704994487637
15.94,0.3015541549138,0.0424107968021328,16.8476147657725
15.96,0.26059422686816,0.105625507556477,15.9730183854982
15.98,0.238071588326527,0.164604454785424,15.1440951783829
16,0.230171856649634,0.222482422352751,14.3584490461278
16.02,0.234330270652748,0.282292807804337,13.6138652601474
16.04,0.248991944946159,0.347031209442766,12.9082914037925
16.06,0.273431348388095,0.419761116722192,12.2398313954559
16.08,0.307626433555368,0.503747583551312,11.6067501582393
16.1,0.352181915183669,0.602612861595618,11.0074890148336
16.12,0.408296664417459,0.720513651332648,10.4406941717163
16.14,0.477771429849697,0.862343600329909,9.90526314216208
16.16,0.563054716698976,1.03396745400814,9.40041713068594
16.18,0.667326397042661,1.24249512154091,8.92581185917713
16.2,0.794620301469113,1.49660483437865,8.48170584957269
16.22,0.94998846156599,1.80692408450948,8.0692148904989
16.24,1.13971052920072,2.18647395639515,7.69069584310949
16.26,1.37155162429145,2.6511743876007,7.350324162422
16.28,1.65506936470009,3.22039016364488,7.0549601110715
16.3,2.0019640370698,3.91746147709042,6.81544124356323
16.32,2.42645093349438,4.77009320578555,6.64849434176885
16.34,2.94560387650264,5.81034689968344,6.57952344066314
16.36,3.57956184325638,7.07374499004342,6.64657959786442
16.38,4.35138664786459,8.59659368485373,6.90578870497269
16.4,5.28617980834961,10.4099867873055,7.43825116592308
16.42,6.4087776895232,12.5280525286507,8.35760204330665
16.44,7.738935974308,14.9271041759478,9.81543118965951
16.46,9.2824881748024,17.5124916949704,11.9977907920637
16.48,11.0169316197484,20.073841273078,15.0997812491372
16.5,12.8713007075045,22.2418890961223,19.2595813568638
16.52,14.7047666113667,23.4848572202285,24.4393705795586
16.54,16.2971038895383,23.2075937727176,30.2790559345719
16.56,17.3724869777994,20.9955345291951,36.0258034789216
16.58,17.6716965759252,16.9211746737186,40.6890977677779
16.6,17.0537977451821,11.6683272685633,43.4463237392503
16.62,15.5671696918692,6.2785049845162,44.0453466046428
16.64,13.4352552193714,1.66682328537502,42.8662750723683
16.66,10.9662643929743,-1.71140301041898,40.6188184697928
16.68,8.45017859978054,-3.85883131271374,37.9727849609824
16.7,6.09661511911652,-5.034414057857,35.3675642302105
16.72,4.02237633165662,-5.55640929388311,33.0099543978358
16.74,2.26883661679131,-5.69628358586649,30.9536664198946
16.76,0.827713059106975,-5.64922664643661,29.1780787967639
16.78,-0.336520522320979,-5.54206335815114,27.6385990038589
16.8,-1.27097203174208,-5.45155675547474,26.291286912284
16.82,-2.02480129682444,-5.42139183865718,25.1018045111916
16.84,-2.64409976681905,-5.47477528275475,24.0468367813921
16.86,-3.16958267846833,-5.62290120223224,23.1127191199367
16.88,-3.63592719481411,-5.87030479988594,22.2935282729011
16.9,-4.07198410814225,-6.21802815096634,21.5895070809678
16.92,-4.50137305725507,-6.66524753182663,21.0060289661611
16.94,-4.94315412899087,-7.20976919012043,20.5530275942577
16.96,-5.41238081172767,-7.84762606872873,20.2447068571708
16.98,-5.92040540589689,-8.57189635781187,20.0992894815833
17,-6.47484757490709,-9.3708146511554,20.1385021683229
17.02,-7.07916686837716,-10.2252731626411,20.3864122790081
17.04,-7.73181916491915,-11.105945587086,20.867140814105
17.06,-8.42504664086987,-11.9705464279868,21.6009382988299
17.08,-9.14347347511319,-12.7621722836184,22.5982436905626
17.1,-9.86286722052477,-13.4101714451438,23.8518263427271
17.12,-10.5496565611888,-13.8352805537336,25.3280933924619
17.14,-11.1619806789444,-13.9603534777516,26.9600701269406
17.16,-11.6530106809187,-13.7263466269135,28.6458684938493
17.18,-11.9768266551353,-13.1102843373656,30.2564813429336
17.2,-12.0961890271249,-12.1388902766714,31.6542574166385
17.22,-11.9903946522922,-10.8908200544452,32.7185092963595
17.24,-11.6607171120669,-9.4839195854602,33.3698596827553
17.26,-11.1313494609426,-8.05072525512439,33.5839165696992
17.28,-10.4453288942716,-6.71129227057082,33.3893772380984
17.3,-9.65682364171193,-5.55318389718923,32.8530091263928
17.32,-8.82232045028417,-4.62384887686596,32.0591438234803
17.34,-7.99314705525983,-3.93440326096632,31.0915360688446
17.36,-7.21073223073786,-3.46997422997664,30.0219399583916
17.38,-6.5047956254938,-3.20141666173707,28.9057272290375
17.4,-5.89383664759067,-3.09503328624485,27.7824973403503
17.42,-5.38700066870703,-3.11906968177243,26.6791651271902
17.44,-4.98649254409343,-3.24719067537325,25.6136432144796
17.46,-4.68996221498842,-3.45974309096389,24.5981125682909
17.48,-4.49254752023871,-3.74365622447293,23.6415467359256
17.5,-4.38845456511821,-4.09163821674635,22.7515278166214
17.52,-4.37207458622385,-4.50108845292441,21.9355353858511
17.54,-4.43869306236375,-4.97294584539349,21.2019038536982
17.56,-4.58486219724372,-5.51054786843937,20.5606028666089
17.58,-4.80849874569784,-6.11847654896561,20.0239381076056
17.6,-5.10874697547233,-6.80130103379581,19.6072088136864
17.62,-5.48561848727457,-7.56208183815169,19.3292905346352
17.64,-5.93939146169141,-8.40047838346886,19.2130263245785
17.66,-6.46972656857005,-9.31031106903538,19.2851942508004
17.68,-7.07444309896441,-10.2765021340821,19.5756680233539
17.7,-7.74791076320816,-11.2715075787173,20.1152170464514
17.72,-8.479072366237,-12.2517209878276,20.9312677709617
17.74,-9.24924915999527,-13.1549219600726,22.0410193354777
17.76,-10.0301167451379,-13.9005862132459,23.4418214148323
17.78,-10.7825586803113,-14.3954409720704,25.0999516478427
17.8,-11.4573999312225,-14.5463394578474,26.9408981632223
17.82,-11.9990545844623,-14.2804658081285,28.8462740873017
17.84,-12.3525791793348,-13.568811047301,30.6628807231544
17.86,-12.4733575225487,-12.444344380927,32.2262156294405
17.88,-12.3370232769289,-11.0049365617287,33.3937512743599
17.9,-11.9462225055434,-9.39603001539859,34.0762369073107
17.92,-11.331420827041,-7.77793252652838,34.2539510108628
17.94,-10.5452032830767,-6.29083863008888,33.9717594997054
17.96,-9.65215039986947,-5.03095772862736,33.3175167320685
17.98,-8.71780591414657,-4.04376582160472,32.3950617405054
18,-7.79985330969647,-3.33161526055686,31.3022151096821
18.02,-6.94304461677176,-2.86837548331046,30.1185360964423
18.04,-6.17780504126214,-2.61429544388769,28.9021065239833
18.06,-5.52148496711362,-2.52731047781418,27.6919688424337
18.08,-4.9810171825896,-2.5699086893585,26.5128328864772
18.1,-4.55597460116541,-2.71230549014878,25.3798454315975
18.12,-4.24140091522969,-2.9331644107322,24.3024398277435
18.14,-4.03011799637108,-3.21896699012317,23.287085213107
18.16,-3.91443704283109,-3.56279875034714,22.3391296334681
18.18,-3.88732183377363,-3.96299832047111,21.4640312712211
18.2,-3.9431012552595,-4.42188023019617,20.6682421173905
18.22,-4.07783316886874,-4.94458614823286,19.9599383754925
18.24,-4.28940319721051,-5.5380205969278,19.3497217503166
18.26,-4.57741239154089,-6.20976177606161,18.8513547402459
18.28,-4.94287340179849,-6.96678943964468,18.4825340637106
18.3,-5.38769873059696,-7.81383244019823,18.2656341257021
18.32,-5.91392915964424,-8.75111348456938,18.228247328229
18.34,-6.52261981136313,-9.77128110448141,18.403190079913
18.36,-7.21228575219555,-10.8554198038708,18.8274224969791
18.38,-7.97682941976874,-11.9683050656943,19.5390705868762
18.4,-8.80296396128375,-13.0536314269242,20.5715484507208
18.42,-9.66735695621991,-14.0308609210863,21.94390581753
18.44,-10.5340838161568,-14.7964828653471,23.6473944252824
18.46,-11.3534646419614,-15.233240249213,25.6302927730023
18.48,-12.0637641510314,-15.2300231324822,27.7861780239133
18.5,-12.5971438716276,-14.711258450491,29.9536521620484
18.52,-12.8901814314776,-13.6678341167247,31.9349244920584
18.54,-12.897142050659,-12.1754891666347,33.533753233003
18.56,-12.6019082974021,-10.3875580932462,34.6015959578271
18.58,-12.0237648281479,-8.5002418680242,35.0724391239475
18.6,-11.2142560030232,-6.70409325635718,34.9703666379886
18.62,-10.2462173662055,-5.14293841489873,34.3887065067537
18.64,-9.19930893275811,-3.89501295444906,33.4541409660553
18.66,-8.14699537881272,-2.97720732695934,32.292971721183
18.68,-7.14811824626534,-2.36311882765415,31.0100498614703
18.7,-6.24367453376084,-2.00393087389726,29.6815635814315
18.72,-5.45764225680022,-1.8451409004014,28.3572718810799
18.74,-4.80010259182717,-1.8369675661663,27.0668574456057
18.76,-4.27114409298709,-1.93925417867636,25.8266907245808
18.78,-3.86457531504371,-2.12268981413143,24.6452829148055
18.8,-3.57097683589811,-2.36803239198125,23.5270648832038
18.82,-3.37996791110464,-2.66450420409894,22.4747705455435
18.84,-3.28174998454186,-3.00803687722106,21.4908742045139
18.86,-3.26806550812829,-3.39969046567978,20.5784837947681
18.88,-3.33272218463708,-3.84435401649471,19.7419822333015
18.9,-3.47181227449855,-4.34971081388618,18.9876077197505
18.92,-3.6837228704137,-4.92538081259122,18.3240904205992
18.94,-3.96899525909039,-5.58210656586305,17.7634131315746
18.96,-4.33005292345561,-6.33080830827427,17.3217232966597
18.98,-4.77077841467372,-7.18128805718598,17.0203745933643
19,-5.29587812936925,-8.14031007948253,16.8869948066706
19.02,-5.90993102899019,-9.20873915740079,16.9563334064929
19.04,-6.61597733316721,-10.3774196376418,17.2704040399229
19.06,-7.41348164714617,-11.6216154690327,17.8770831268289
19.08,-8.29553651849209,-12.8942586651558,18.8258919381603
19.1,-9.24531909364893,-14.1191771303989,20.1593607037462
19.12,-10.2321601750803,-15.1870280408501,21.8986120618179
19.14,-11.208194340947,-15.9585766008136,24.0233990001698
19.16,-12.1073524488408,-16.2810045972131,26.4505608151543
19.18,-12.8490288405829,-16.0206770588069,29.0203036896782
19.2,-13.348303703083,-15.1079186144818,31.5035660728076
19.22,-13.5323461106157,-13.5774123042187,33.63988142468
19.24,-13.3588751599816,-11.5805656784107,35.1999640573627
19.26,-12.829545709453,-9.35482550735007,36.047954013915
19.28,-11.9918443820283,-7.15919988602092,36.1721651698563
19.3,-10.9281613876865,-5.2068281569561,35.6701444148019
19.32,-9.73685856380172,-3.62490936011362,34.7011800943389
19.34,-8.5130089883076,-2.4516932473573,33.4339585068004
19.36,-7.33475735285604,-1.65933021304224,32.0107304722174
19.38,-6.25726770666038,-1.1844498108144,30.5334777674059
19.4,-5.31295941298764,-0.953604417099246,29.0660969221734
19.42,-4.51542956001698,-0.899090314006873,27.6437781756231
19.44,-3.86469343490698,-0.966196481535304,26.2831926611796
